"Fahrt: Name","Ausleihdauer","Kunden Gruppe"
"1076472","bis 5 min","B2B"
"1367250","bis 5 min","B2B"
"1424381","bis 5 min","B2B"
"1218669","bis 5 min","B2B"
"1076519","bis 5 min","B2B"
"1367406","bis 5 min","B2B"
"1426080","bis 5 min","B2B"
"1218884","bis 5 min","B2B"
"1076678","bis 5 min","B2B"
"1367870","bis 5 min","B2B"
"1427118","bis 5 min","B2B"
"1219431","bis 5 min","B2B"
"1076849","bis 5 min","B2B"
"1368151","bis 5 min","B2B"
"1427138","bis 5 min","B2B"
"1219606","bis 5 min","B2B"
"1077334","bis 5 min","B2B"
"1368234","bis 5 min","B2B"
"1430256","bis 5 min","B2B"
"1220532","bis 5 min","B2B"
"1077771","bis 5 min","B2B"
"1368350","bis 5 min","B2B"
"1430366","bis 5 min","B2B"
"1222276","bis 5 min","B2B"
"1077997","bis 5 min","B2B"
"1368440","bis 5 min","B2B"
"1430596","bis 5 min","B2B"
"1222360","bis 5 min","B2B"
"1078669","bis 5 min","B2B"
"1370231","bis 5 min","B2B"
"1431305","bis 5 min","B2B"
"1222944","bis 5 min","B2B"
"1079148","bis 5 min","B2B"
"1370254","bis 5 min","B2B"
"1431424","bis 5 min","B2B"
"1222947","bis 5 min","B2B"
"1080081","bis 5 min","B2B"
"1370623","bis 5 min","B2B"
"1431807","bis 5 min","B2B"
"1223048","bis 5 min","B2B"
"1080899","bis 5 min","B2B"
"1371192","bis 5 min","B2B"
"1432150","bis 5 min","B2B"
"1223844","bis 5 min","B2B"
"1081189","bis 5 min","B2B"
"1371273","bis 5 min","B2B"
"1436716","bis 5 min","B2B"
"1225051","bis 5 min","B2B"
"1081592","bis 5 min","B2B"
"1371394","bis 5 min","B2B"
"1444687","bis 5 min","B2B"
"1225362","bis 5 min","B2B"
"1081656","bis 5 min","B2B"
"1371401","bis 5 min","B2B"
"1445366","bis 5 min","B2B"
"1225398","bis 5 min","B2B"
"1082199","bis 5 min","B2B"
"1372322","bis 5 min","B2B"
"1447664","bis 5 min","B2B"
"1226140","bis 5 min","B2B"
"1082916","bis 5 min","B2B"
"1372369","bis 5 min","B2B"
"1449406","bis 5 min","B2B"
"1226390","bis 5 min","B2B"
"1083039","bis 5 min","B2B"
"1372929","bis 5 min","B2B"
"1452723","bis 5 min","B2B"
"1227201","bis 5 min","B2B"
"1084564","bis 5 min","B2B"
"1373857","bis 5 min","B2B"
"1453293","bis 5 min","B2B"
"1228029","bis 5 min","B2B"
"1087717","bis 5 min","B2B"
"1374217","bis 5 min","B2B"
"1455923","bis 5 min","B2B"
"1228417","bis 5 min","B2B"
"1088458","bis 5 min","B2B"
"1375000","bis 5 min","B2B"
"1456225","bis 5 min","B2B"
"1228717","bis 5 min","B2B"
"1091692","bis 5 min","B2B"
"1375455","bis 5 min","B2B"
"1457787","bis 5 min","B2B"
"1229454","bis 5 min","B2B"
"1092245","bis 5 min","B2B"
"1375692","bis 5 min","B2B"
"1457851","bis 5 min","B2B"
"1229825","bis 5 min","B2B"
"1093497","bis 5 min","B2B"
"1375756","bis 5 min","B2B"
"1458827","bis 5 min","B2B"
"1230289","bis 5 min","B2B"
"1094050","bis 5 min","B2B"
"1377176","bis 5 min","B2B"
"1458852","bis 5 min","B2B"
"1230292","bis 5 min","B2B"
"1094227","bis 5 min","B2B"
"1378107","bis 5 min","B2B"
"1458987","bis 5 min","B2B"
"1230390","bis 5 min","B2B"
"1095189","bis 5 min","B2B"
"1379675","bis 5 min","B2B"
"1459433","bis 5 min","B2B"
"1230467","bis 5 min","B2B"
"1095332","bis 5 min","B2B"
"1379946","bis 5 min","B2B"
"1459441","bis 5 min","B2B"
"1230712","bis 5 min","B2B"
"1096192","bis 5 min","B2B"
"1379984","bis 5 min","B2B"
"1460287","bis 5 min","B2B"
"1231088","bis 5 min","B2B"
"1096575","bis 5 min","B2B"
"1380189","bis 5 min","B2B"
"1460345","bis 5 min","B2B"
"1231715","bis 5 min","B2B"
"1097128","bis 5 min","B2B"
"1381469","bis 5 min","B2B"
"1461314","bis 5 min","B2B"
"1232135","bis 5 min","B2B"
"1097728","bis 5 min","B2B"
"1382224","bis 5 min","B2B"
"1462871","bis 5 min","B2B"
"1232207","bis 5 min","B2B"
"1097749","bis 5 min","B2B"
"1382509","bis 5 min","B2B"
"1463066","bis 5 min","B2B"
"1232434","bis 5 min","B2B"
"1098184","bis 5 min","B2B"
"1382851","bis 5 min","B2B"
"1463102","bis 5 min","B2B"
"1232854","bis 5 min","B2B"
"1098866","bis 5 min","B2B"
"1382879","bis 5 min","B2B"
"1463230","bis 5 min","B2B"
"1233588","bis 5 min","B2B"
"1099068","bis 5 min","B2B"
"1383048","bis 5 min","B2B"
"1464696","bis 5 min","B2B"
"1234105","bis 5 min","B2B"
"1099838","bis 5 min","B2B"
"1383144","bis 5 min","B2B"
"1464857","bis 5 min","B2B"
"1234135","bis 5 min","B2B"
"1101015","bis 5 min","B2B"
"1383905","bis 5 min","B2B"
"1465039","bis 5 min","B2B"
"1234289","bis 5 min","B2B"
"1101529","bis 5 min","B2B"
"1384099","bis 5 min","B2B"
"1467212","bis 5 min","B2B"
"1234884","bis 5 min","B2B"
"1102225","bis 5 min","B2B"
"1384183","bis 5 min","B2B"
"1468009","bis 5 min","B2B"
"1235036","bis 5 min","B2B"
"1103551","bis 5 min","B2B"
"1384351","bis 5 min","B2B"
"1469755","bis 5 min","B2B"
"1239356","bis 5 min","B2B"
"1103719","bis 5 min","B2B"
"1385887","bis 5 min","B2B"
"1470560","bis 5 min","B2B"
"1239597","bis 5 min","B2B"
"1103724","bis 5 min","B2B"
"1386658","bis 5 min","B2B"
"1472280","bis 5 min","B2B"
"1241412","bis 5 min","B2B"
"1104788","bis 5 min","B2B"
"1387353","bis 5 min","B2B"
"1472394","bis 5 min","B2B"
"1244970","bis 5 min","B2B"
"1106470","bis 5 min","B2B"
"1387497","bis 5 min","B2B"
"1473174","bis 5 min","B2B"
"1245292","bis 5 min","B2B"
"1108724","bis 5 min","B2B"
"1387535","bis 5 min","B2B"
"1474093","bis 5 min","B2B"
"1246760","bis 5 min","B2B"
"1109064","bis 5 min","B2B"
"1387868","bis 5 min","B2B"
"1474210","bis 5 min","B2B"
"1247412","bis 5 min","B2B"
"1111082","bis 5 min","B2B"
"1253379","bis 5 min","B2B"
"1474984","bis 5 min","B2B"
"1248517","bis 5 min","B2B"
"1111807","bis 5 min","B2B"
"1253889","bis 5 min","B2B"
"1475442","bis 5 min","B2B"
"1248742","bis 5 min","B2B"
"1112005","bis 5 min","B2B"
"1254139","bis 5 min","B2B"
"1476358","bis 5 min","B2B"
"1249397","bis 5 min","B2B"
"1113349","bis 5 min","B2B"
"1254459","bis 5 min","B2B"
"1477192","bis 5 min","B2B"
"1249573","bis 5 min","B2B"
"1113421","bis 5 min","B2B"
"1254566","bis 5 min","B2B"
"1477291","bis 5 min","B2B"
"1249990","bis 5 min","B2B"
"1113474","bis 5 min","B2B"
"1254612","bis 5 min","B2B"
"1477784","bis 5 min","B2B"
"1250011","bis 5 min","B2B"
"1114095","bis 5 min","B2B"
"1254696","bis 5 min","B2B"
"1478080","bis 5 min","B2B"
"1250757","bis 5 min","B2B"
"1114737","bis 5 min","B2B"
"1255299","bis 5 min","B2B"
"1478439","bis 5 min","B2B"
"1251497","bis 5 min","B2B"
"1114752","bis 5 min","B2B"
"1255329","bis 5 min","B2B"
"1478696","bis 5 min","B2B"
"1251913","bis 5 min","B2B"
"1115463","bis 5 min","B2B"
"1255333","bis 5 min","B2B"
"1478763","bis 5 min","B2B"
"1252490","bis 5 min","B2B"
"1117665","bis 5 min","B2B"
"1255341","bis 5 min","B2B"
"1478803","bis 5 min","B2B"
"996655","bis 5 min","B2B"
"1118566","bis 5 min","B2B"
"1258277","bis 5 min","B2B"
"1479037","bis 5 min","B2B"
"997198","bis 5 min","B2B"
"1120298","bis 5 min","B2B"
"1258640","bis 5 min","B2B"
"1479418","bis 5 min","B2B"
"999594","bis 5 min","B2B"
"1120610","bis 5 min","B2B"
"1259258","bis 5 min","B2B"
"1479455","bis 5 min","B2B"
"1000200","bis 5 min","B2B"
"1120743","bis 5 min","B2B"
"1259723","bis 5 min","B2B"
"1479895","bis 5 min","B2B"
"1000259","bis 5 min","B2B"
"1120837","bis 5 min","B2B"
"1259731","bis 5 min","B2B"
"1480498","bis 5 min","B2B"
"1001185","bis 5 min","B2B"
"1121163","bis 5 min","B2B"
"1259982","bis 5 min","B2B"
"1481015","bis 5 min","B2B"
"1001263","bis 5 min","B2B"
"1121270","bis 5 min","B2B"
"1260974","bis 5 min","B2B"
"1481052","bis 5 min","B2B"
"1001267","bis 5 min","B2B"
"1121656","bis 5 min","B2B"
"1261075","bis 5 min","B2B"
"1481089","bis 5 min","B2B"
"1001567","bis 5 min","B2B"
"1122968","bis 5 min","B2B"
"1261572","bis 5 min","B2B"
"1481815","bis 5 min","B2B"
"1002032","bis 5 min","B2B"
"1123293","bis 5 min","B2B"
"1262065","bis 5 min","B2B"
"1481915","bis 5 min","B2B"
"1002703","bis 5 min","B2B"
"1123337","bis 5 min","B2B"
"1262087","bis 5 min","B2B"
"1482126","bis 5 min","B2B"
"1003156","bis 5 min","B2B"
"1123716","bis 5 min","B2B"
"1262096","bis 5 min","B2B"
"1482534","bis 5 min","B2B"
"1003483","bis 5 min","B2B"
"1123718","bis 5 min","B2B"
"1262155","bis 5 min","B2B"
"1483432","bis 5 min","B2B"
"1004480","bis 5 min","B2B"
"1124099","bis 5 min","B2B"
"1264653","bis 5 min","B2B"
"1485301","bis 5 min","B2B"
"1004664","bis 5 min","B2B"
"1124276","bis 5 min","B2B"
"1264696","bis 5 min","B2B"
"1485599","bis 5 min","B2B"
"1004891","bis 5 min","B2B"
"1124940","bis 5 min","B2B"
"1266471","bis 5 min","B2B"
"1485928","bis 5 min","B2B"
"1007030","bis 5 min","B2B"
"1124964","bis 5 min","B2B"
"1267531","bis 5 min","B2B"
"1486088","bis 5 min","B2B"
"1007191","bis 5 min","B2B"
"1125426","bis 5 min","B2B"
"1267990","bis 5 min","B2B"
"1486839","bis 5 min","B2B"
"1007237","bis 5 min","B2B"
"1125706","bis 5 min","B2B"
"1268556","bis 5 min","B2B"
"1487270","bis 5 min","B2B"
"1007586","bis 5 min","B2B"
"1125762","bis 5 min","B2B"
"1268619","bis 5 min","B2B"
"1487942","bis 5 min","B2B"
"1008538","bis 5 min","B2B"
"1125805","bis 5 min","B2B"
"1269624","bis 5 min","B2B"
"1488181","bis 5 min","B2B"
"1009024","bis 5 min","B2B"
"1125900","bis 5 min","B2B"
"1269757","bis 5 min","B2B"
"1488310","bis 5 min","B2B"
"1009767","bis 5 min","B2B"
"1125902","bis 5 min","B2B"
"1270165","bis 5 min","B2B"
"1491864","bis 5 min","B2B"
"1010521","bis 5 min","B2B"
"1126587","bis 5 min","B2B"
"1270201","bis 5 min","B2B"
"1492546","bis 5 min","B2B"
"1010616","bis 5 min","B2B"
"1127121","bis 5 min","B2B"
"1271390","bis 5 min","B2B"
"1493360","bis 5 min","B2B"
"1011112","bis 5 min","B2B"
"1127485","bis 5 min","B2B"
"1271523","bis 5 min","B2B"
"1493677","bis 5 min","B2B"
"1011124","bis 5 min","B2B"
"1127547","bis 5 min","B2B"
"1271891","bis 5 min","B2B"
"1493852","bis 5 min","B2B"
"1012043","bis 5 min","B2B"
"1127615","bis 5 min","B2B"
"1272365","bis 5 min","B2B"
"1493872","bis 5 min","B2B"
"1012584","bis 5 min","B2B"
"1127862","bis 5 min","B2B"
"1273266","bis 5 min","B2B"
"1493888","bis 5 min","B2B"
"1013154","bis 5 min","B2B"
"1128913","bis 5 min","B2B"
"1276125","bis 5 min","B2B"
"1495948","bis 5 min","B2B"
"1013794","bis 5 min","B2B"
"1129654","bis 5 min","B2B"
"1276394","bis 5 min","B2B"
"1496173","bis 5 min","B2B"
"1014342","bis 5 min","B2B"
"1129909","bis 5 min","B2B"
"1277090","bis 5 min","B2B"
"1496213","bis 5 min","B2B"
"1016461","bis 5 min","B2B"
"1130049","bis 5 min","B2B"
"1277512","bis 5 min","B2B"
"1496594","bis 5 min","B2B"
"1017852","bis 5 min","B2B"
"1130128","bis 5 min","B2B"
"1277525","bis 5 min","B2B"
"1496661","bis 5 min","B2B"
"1021578","bis 5 min","B2B"
"1314437","bis 5 min","B2B"
"1277620","bis 5 min","B2B"
"1496676","bis 5 min","B2B"
"1022163","bis 5 min","B2B"
"1315939","bis 5 min","B2B"
"1278496","bis 5 min","B2B"
"1497069","bis 5 min","B2B"
"1022822","bis 5 min","B2B"
"1317692","bis 5 min","B2B"
"1280048","bis 5 min","B2B"
"1497106","bis 5 min","B2B"
"1022990","bis 5 min","B2B"
"1318571","bis 5 min","B2B"
"1280839","bis 5 min","B2B"
"1498531","bis 5 min","B2B"
"1023634","bis 5 min","B2B"
"1318864","bis 5 min","B2B"
"1280852","bis 5 min","B2B"
"1499448","bis 5 min","B2B"
"1024598","bis 5 min","B2B"
"1319438","bis 5 min","B2B"
"1281372","bis 5 min","B2B"
"1499922","bis 5 min","B2B"
"1024710","bis 5 min","B2B"
"1319591","bis 5 min","B2B"
"1284428","bis 5 min","B2B"
"1500772","bis 5 min","B2B"
"1025255","bis 5 min","B2B"
"1320046","bis 5 min","B2B"
"1284598","bis 5 min","B2B"
"1502130","bis 5 min","B2B"
"1025324","bis 5 min","B2B"
"1320125","bis 5 min","B2B"
"1285752","bis 5 min","B2B"
"1502762","bis 5 min","B2B"
"1025521","bis 5 min","B2B"
"1320136","bis 5 min","B2B"
"1285814","bis 5 min","B2B"
"1502816","bis 5 min","B2B"
"1026433","bis 5 min","B2B"
"1320372","bis 5 min","B2B"
"1287363","bis 5 min","B2B"
"1502947","bis 5 min","B2B"
"1026977","bis 5 min","B2B"
"1320536","bis 5 min","B2B"
"1288006","bis 5 min","B2B"
"1503005","bis 5 min","B2B"
"1027511","bis 5 min","B2B"
"1320633","bis 5 min","B2B"
"1289226","bis 5 min","B2B"
"1503344","bis 5 min","B2B"
"1029989","bis 5 min","B2B"
"1321265","bis 5 min","B2B"
"1291159","bis 5 min","B2B"
"1503443","bis 5 min","B2B"
"1030012","bis 5 min","B2B"
"1321476","bis 5 min","B2B"
"1293289","bis 5 min","B2B"
"1503460","bis 5 min","B2B"
"1030744","bis 5 min","B2B"
"1322352","bis 5 min","B2B"
"1294586","bis 5 min","B2B"
"1503514","bis 5 min","B2B"
"1031733","bis 5 min","B2B"
"1323432","bis 5 min","B2B"
"1294602","bis 5 min","B2B"
"1503583","bis 5 min","B2B"
"1031819","bis 5 min","B2B"
"1323915","bis 5 min","B2B"
"1295100","bis 5 min","B2B"
"1507339","bis 5 min","B2B"
"1035355","bis 5 min","B2B"
"1324234","bis 5 min","B2B"
"1295368","bis 5 min","B2B"
"1507420","bis 5 min","B2B"
"1035978","bis 5 min","B2B"
"1326949","bis 5 min","B2B"
"1295427","bis 5 min","B2B"
"1508837","bis 5 min","B2B"
"1037593","bis 5 min","B2B"
"1327317","bis 5 min","B2B"
"1296175","bis 5 min","B2B"
"1508955","bis 5 min","B2B"
"1038252","bis 5 min","B2B"
"1328344","bis 5 min","B2B"
"1296438","bis 5 min","B2B"
"1509316","bis 5 min","B2B"
"1038470","bis 5 min","B2B"
"1328636","bis 5 min","B2B"
"1299070","bis 5 min","B2B"
"1510702","bis 5 min","B2B"
"1039903","bis 5 min","B2B"
"1328772","bis 5 min","B2B"
"1299138","bis 5 min","B2B"
"1510934","bis 5 min","B2B"
"1041526","bis 5 min","B2B"
"1328775","bis 5 min","B2B"
"1299490","bis 5 min","B2B"
"1511184","bis 5 min","B2B"
"1041528","bis 5 min","B2B"
"1329027","bis 5 min","B2B"
"1299515","bis 5 min","B2B"
"1511550","bis 5 min","B2B"
"1041572","bis 5 min","B2B"
"1329906","bis 5 min","B2B"
"1299797","bis 5 min","B2B"
"1512152","bis 5 min","B2B"
"1041736","bis 5 min","B2B"
"1330676","bis 5 min","B2B"
"1300681","bis 5 min","B2B"
"1512365","bis 5 min","B2B"
"1041812","bis 5 min","B2B"
"1331717","bis 5 min","B2B"
"1301044","bis 5 min","B2B"
"1512736","bis 5 min","B2B"
"1042699","bis 5 min","B2B"
"1331932","bis 5 min","B2B"
"1301399","bis 5 min","B2B"
"1513044","bis 5 min","B2B"
"1043066","bis 5 min","B2B"
"1333511","bis 5 min","B2B"
"1302316","bis 5 min","B2B"
"1514416","bis 5 min","B2B"
"1045888","bis 5 min","B2B"
"1333879","bis 5 min","B2B"
"1303239","bis 5 min","B2B"
"1515242","bis 5 min","B2B"
"1046063","bis 5 min","B2B"
"1334894","bis 5 min","B2B"
"1303337","bis 5 min","B2B"
"1515440","bis 5 min","B2B"
"1046188","bis 5 min","B2B"
"1335845","bis 5 min","B2B"
"1304007","bis 5 min","B2B"
"1515634","bis 5 min","B2B"
"1047843","bis 5 min","B2B"
"1336104","bis 5 min","B2B"
"1304274","bis 5 min","B2B"
"1516134","bis 5 min","B2B"
"1048110","bis 5 min","B2B"
"1336263","bis 5 min","B2B"
"1304278","bis 5 min","B2B"
"1516135","bis 5 min","B2B"
"1048711","bis 5 min","B2B"
"1337164","bis 5 min","B2B"
"1304428","bis 5 min","B2B"
"1516153","bis 5 min","B2B"
"1050655","bis 5 min","B2B"
"1337535","bis 5 min","B2B"
"1304597","bis 5 min","B2B"
"1517389","bis 5 min","B2B"
"1052796","bis 5 min","B2B"
"1337689","bis 5 min","B2B"
"1304717","bis 5 min","B2B"
"1517664","bis 5 min","B2B"
"1053853","bis 5 min","B2B"
"1337969","bis 5 min","B2B"
"1304836","bis 5 min","B2B"
"1518773","bis 5 min","B2B"
"1054045","bis 5 min","B2B"
"1338134","bis 5 min","B2B"
"1307200","bis 5 min","B2B"
"1519558","bis 5 min","B2B"
"1055789","bis 5 min","B2B"
"1338227","bis 5 min","B2B"
"1307718","bis 5 min","B2B"
"1519641","bis 5 min","B2B"
"1056210","bis 5 min","B2B"
"1338909","bis 5 min","B2B"
"1308731","bis 5 min","B2B"
"1519713","bis 5 min","B2B"
"1056245","bis 5 min","B2B"
"1339107","bis 5 min","B2B"
"1308753","bis 5 min","B2B"
"1519719","bis 5 min","B2B"
"1056319","bis 5 min","B2B"
"1339433","bis 5 min","B2B"
"1309941","bis 5 min","B2B"
"1519743","bis 5 min","B2B"
"1056820","bis 5 min","B2B"
"1339819","bis 5 min","B2B"
"1310036","bis 5 min","B2B"
"1519744","bis 5 min","B2B"
"1057008","bis 5 min","B2B"
"1340211","bis 5 min","B2B"
"1310071","bis 5 min","B2B"
"1519785","bis 5 min","B2B"
"1059124","bis 5 min","B2B"
"1340796","bis 5 min","B2B"
"1310131","bis 5 min","B2B"
"1519994","bis 5 min","B2B"
"1059125","bis 5 min","B2B"
"1341458","bis 5 min","B2B"
"1310643","bis 5 min","B2B"
"1520068","bis 5 min","B2B"
"1059196","bis 5 min","B2B"
"1342249","bis 5 min","B2B"
"1312406","bis 5 min","B2B"
"1520401","bis 5 min","B2B"
"1059200","bis 5 min","B2B"
"1343040","bis 5 min","B2B"
"1313264","bis 5 min","B2B"
"1520455","bis 5 min","B2B"
"1059608","bis 5 min","B2B"
"1343744","bis 5 min","B2B"
"1313437","bis 5 min","B2B"
"1523415","bis 5 min","B2B"
"1059738","bis 5 min","B2B"
"1343767","bis 5 min","B2B"
"1313975","bis 5 min","B2B"
"1524091","bis 5 min","B2B"
"1059929","bis 5 min","B2B"
"1343872","bis 5 min","B2B"
"1388991","bis 5 min","B2B"
"1524195","bis 5 min","B2B"
"1061162","bis 5 min","B2B"
"1344361","bis 5 min","B2B"
"1388998","bis 5 min","B2B"
"1524712","bis 5 min","B2B"
"1063175","bis 5 min","B2B"
"1344481","bis 5 min","B2B"
"1389696","bis 5 min","B2B"
"1525787","bis 5 min","B2B"
"1063212","bis 5 min","B2B"
"1344705","bis 5 min","B2B"
"1390278","bis 5 min","B2B"
"1526140","bis 5 min","B2B"
"1065480","bis 5 min","B2B"
"1344850","bis 5 min","B2B"
"1390615","bis 5 min","B2B"
"1526946","bis 5 min","B2B"
"1066099","bis 5 min","B2B"
"1344977","bis 5 min","B2B"
"1390718","bis 5 min","B2B"
"1527373","bis 5 min","B2B"
"1066394","bis 5 min","B2B"
"1345192","bis 5 min","B2B"
"1390738","bis 5 min","B2B"
"1527443","bis 5 min","B2B"
"1066418","bis 5 min","B2B"
"1345367","bis 5 min","B2B"
"1390924","bis 5 min","B2B"
"1529086","bis 5 min","B2B"
"1066437","bis 5 min","B2B"
"1345441","bis 5 min","B2B"
"1391264","bis 5 min","B2B"
"1530145","bis 5 min","B2B"
"1066567","bis 5 min","B2B"
"1345990","bis 5 min","B2B"
"1391914","bis 5 min","B2B"
"1533531","bis 5 min","B2B"
"1066706","bis 5 min","B2B"
"1347557","bis 5 min","B2B"
"1392512","bis 5 min","B2B"
"1534434","bis 5 min","B2B"
"1066998","bis 5 min","B2B"
"1347778","bis 5 min","B2B"
"1392715","bis 5 min","B2B"
"1535686","bis 5 min","B2B"
"1066999","bis 5 min","B2B"
"1348251","bis 5 min","B2B"
"1392973","bis 5 min","B2B"
"1535736","bis 5 min","B2B"
"1067212","bis 5 min","B2B"
"1348426","bis 5 min","B2B"
"1393171","bis 5 min","B2B"
"1535835","bis 5 min","B2B"
"1067807","bis 5 min","B2B"
"1348518","bis 5 min","B2B"
"1393913","bis 5 min","B2B"
"1536037","bis 5 min","B2B"
"1067939","bis 5 min","B2B"
"1349005","bis 5 min","B2B"
"1394312","bis 5 min","B2B"
"1536059","bis 5 min","B2B"
"1070837","bis 5 min","B2B"
"1350833","bis 5 min","B2B"
"1394461","bis 5 min","B2B"
"1536108","bis 5 min","B2B"
"1071080","bis 5 min","B2B"
"1351326","bis 5 min","B2B"
"1395439","bis 5 min","B2B"
"1537954","bis 5 min","B2B"
"1071737","bis 5 min","B2B"
"1351333","bis 5 min","B2B"
"1395502","bis 5 min","B2B"
"1538292","bis 5 min","B2B"
"1074682","bis 5 min","B2B"
"1351908","bis 5 min","B2B"
"1396459","bis 5 min","B2B"
"1538604","bis 5 min","B2B"
"1075826","bis 5 min","B2B"
"1352492","bis 5 min","B2B"
"1397395","bis 5 min","B2B"
"1538699","bis 5 min","B2B"
"1077164","bis 5 min","B2B"
"1352725","bis 5 min","B2B"
"1397461","bis 5 min","B2B"
"1540281","bis 5 min","B2B"
"1078090","bis 5 min","B2B"
"1352928","bis 5 min","B2B"
"1397752","bis 5 min","B2B"
"1540792","bis 5 min","B2B"
"1079198","bis 5 min","B2B"
"1353820","bis 5 min","B2B"
"1398099","bis 5 min","B2B"
"1540867","bis 5 min","B2B"
"1079697","bis 5 min","B2B"
"1355169","bis 5 min","B2B"
"1398424","bis 5 min","B2B"
"1541256","bis 5 min","B2B"
"1080779","bis 5 min","B2B"
"1355835","bis 5 min","B2B"
"1398435","bis 5 min","B2B"
"1541581","bis 5 min","B2B"
"1081310","bis 5 min","B2B"
"1356278","bis 5 min","B2B"
"1398719","bis 5 min","B2B"
"1541948","bis 5 min","B2B"
"1081671","bis 5 min","B2B"
"1356391","bis 5 min","B2B"
"1398906","bis 5 min","B2B"
"1542407","bis 5 min","B2B"
"1081721","bis 5 min","B2B"
"1357047","bis 5 min","B2B"
"1399557","bis 5 min","B2B"
"1543034","bis 5 min","B2B"
"1083470","bis 5 min","B2B"
"1357867","bis 5 min","B2B"
"1399912","bis 5 min","B2B"
"1544576","bis 5 min","B2B"
"1083516","bis 5 min","B2B"
"1358477","bis 5 min","B2B"
"1400931","bis 5 min","B2B"
"1544690","bis 5 min","B2B"
"1084140","bis 5 min","B2B"
"1358617","bis 5 min","B2B"
"1401010","bis 5 min","B2B"
"1546855","bis 5 min","B2B"
"1084269","bis 5 min","B2B"
"1359133","bis 5 min","B2B"
"1401061","bis 5 min","B2B"
"1547774","bis 5 min","B2B"
"1086134","bis 5 min","B2B"
"1359222","bis 5 min","B2B"
"1401111","bis 5 min","B2B"
"1547950","bis 5 min","B2B"
"1086150","bis 5 min","B2B"
"1359275","bis 5 min","B2B"
"1402609","bis 5 min","B2B"
"1548208","bis 5 min","B2B"
"1086330","bis 5 min","B2B"
"1359684","bis 5 min","B2B"
"1403191","bis 5 min","B2B"
"1548256","bis 5 min","B2B"
"1086572","bis 5 min","B2B"
"1360228","bis 5 min","B2B"
"1403345","bis 5 min","B2B"
"1548274","bis 5 min","B2B"
"1087949","bis 5 min","B2B"
"1360451","bis 5 min","B2B"
"1403779","bis 5 min","B2B"
"1548343","bis 5 min","B2B"
"1088159","bis 5 min","B2B"
"1360749","bis 5 min","B2B"
"1403803","bis 5 min","B2B"
"1548944","bis 5 min","B2B"
"1089605","bis 5 min","B2B"
"1361006","bis 5 min","B2B"
"1403868","bis 5 min","B2B"
"1549869","bis 5 min","B2B"
"1090584","bis 5 min","B2B"
"1361379","bis 5 min","B2B"
"1404034","bis 5 min","B2B"
"1549921","bis 5 min","B2B"
"1091686","bis 5 min","B2B"
"1361850","bis 5 min","B2B"
"1404798","bis 5 min","B2B"
"1550272","bis 5 min","B2B"
"1091974","bis 5 min","B2B"
"1361947","bis 5 min","B2B"
"1405800","bis 5 min","B2B"
"1550643","bis 5 min","B2B"
"1092040","bis 5 min","B2B"
"1361957","bis 5 min","B2B"
"1406060","bis 5 min","B2B"
"1550690","bis 5 min","B2B"
"1092067","bis 5 min","B2B"
"1362273","bis 5 min","B2B"
"1406135","bis 5 min","B2B"
"1551049","bis 5 min","B2B"
"1092465","bis 5 min","B2B"
"1362286","bis 5 min","B2B"
"1406277","bis 5 min","B2B"
"1552247","bis 5 min","B2B"
"1093154","bis 5 min","B2B"
"1363924","bis 5 min","B2B"
"1406434","bis 5 min","B2B"
"1553235","bis 5 min","B2B"
"1094360","bis 5 min","B2B"
"1364726","bis 5 min","B2B"
"1407484","bis 5 min","B2B"
"1553448","bis 5 min","B2B"
"1095360","bis 5 min","B2B"
"1364842","bis 5 min","B2B"
"1407842","bis 5 min","B2B"
"1554064","bis 5 min","B2B"
"1096433","bis 5 min","B2B"
"1365731","bis 5 min","B2B"
"1409166","bis 5 min","B2B"
"1554556","bis 5 min","B2B"
"1096458","bis 5 min","B2B"
"1365761","bis 5 min","B2B"
"1412860","bis 5 min","B2B"
"1555112","bis 5 min","B2B"
"1096859","bis 5 min","B2B"
"1365982","bis 5 min","B2B"
"1413230","bis 5 min","B2B"
"1555747","bis 5 min","B2B"
"1097361","bis 5 min","B2B"
"1366021","bis 5 min","B2B"
"1414886","bis 5 min","B2B"
"1555978","bis 5 min","B2B"
