"Fahrt: Name","Zugangsmedium Typ"
"1204213","RFID"
"2965815","RFID"
"1204349","RFID"
"2965938","RFID"
"1204999","RFID"
"2966164","RFID"
"1205362","RFID"
"2966166","RFID"
"1205372","RFID"
"2966848","RFID"
"1205565","RFID"
"2966907","RFID"
"1205675","RFID"
"2967001","RFID"
"1205961","RFID"
"2967359","RFID"
"1206826","RFID"
"2967367","RFID"
"1206891","RFID"
"2967378","RFID"
"1207219","RFID"
"2967733","RFID"
"1207480","RFID"
"2967812","RFID"
"1207707","RFID"
"2968241","RFID"
"1208292","RFID"
"2968320","RFID"
"1209559","RFID"
"2968624","RFID"
"1210493","RFID"
"2968720","RFID"
"1211153","RFID"
"2969741","RFID"
"1211207","RFID"
"2969852","RFID"
"1211288","RFID"
"2970492","RFID"
"1211381","RFID"
"2971414","RFID"
"1211512","RFID"
"2971877","RFID"
"1211793","RFID"
"2972038","RFID"
"1211828","RFID"
"2972223","RFID"
"1212064","RFID"
"2972458","RFID"
"1212706","RFID"
"2973123","RFID"
"1212810","RFID"
"2973261","RFID"
"1213053","RFID"
"2973312","RFID"
"1213316","RFID"
"2974050","RFID"
"1213755","RFID"
"2974281","RFID"
"1213787","RFID"
"2974367","RFID"
"1214114","RFID"
"2975210","RFID"
"1214403","RFID"
"2975741","RFID"
"1214560","RFID"
"2976084","RFID"
"1215339","RFID"
"2976090","RFID"
"1215477","RFID"
"2976346","RFID"
"1216467","RFID"
"2977569","RFID"
"1216782","RFID"
"2977726","RFID"
"1217140","RFID"
"2978072","RFID"
"1217989","RFID"
"2979065","RFID"
"1218090","RFID"
"2979453","RFID"
"1218468","RFID"
"2979490","RFID"
"1218635","RFID"
"2979625","RFID"
"1218727","RFID"
"2979758","RFID"
"1219198","RFID"
"2979816","RFID"
"1219369","RFID"
"2979832","RFID"
"1219631","RFID"
"2981041","RFID"
"1220294","RFID"
"2981125","RFID"
"1220399","RFID"
"2981143","RFID"
"1221069","RFID"
"2981441","RFID"
"1221498","RFID"
"2981641","RFID"
"1222257","RFID"
"2982894","RFID"
"1222368","RFID"
"2983190","RFID"
"1222930","RFID"
"2983210","RFID"
"1223359","RFID"
"2983323","RFID"
"1223719","RFID"
"2983395","RFID"
"1223839","RFID"
"2983486","RFID"
"1224174","RFID"
"2983577","RFID"
"1225065","RFID"
"2983586","RFID"
"1225403","RFID"
"2984361","RFID"
"1225408","RFID"
"2984703","RFID"
"1225723","RFID"
"2984806","RFID"
"1225795","RFID"
"2985227","RFID"
"1226546","RFID"
"2985534","RFID"
"1226713","RFID"
"2986517","RFID"
"1227053","RFID"
"2986668","RFID"
"1227134","RFID"
"2987053","RFID"
"1227377","RFID"
"2987062","RFID"
"1228470","RFID"
"2987394","RFID"
"1229540","RFID"
"2987459","RFID"
"1229587","RFID"
"2988160","RFID"
"1229600","RFID"
"2989095","RFID"
"1230176","RFID"
"2989732","RFID"
"1230324","RFID"
"2989738","RFID"
"1230618","RFID"
"2989764","RFID"
"1230842","RFID"
"2989827","RFID"
"1230964","RFID"
"2990331","RFID"
"1230977","RFID"
"2990417","RFID"
"1231099","RFID"
"2990583","RFID"
"1231258","RFID"
"2992089","RFID"
"1232105","RFID"
"2992143","RFID"
"1232129","RFID"
"2992634","RFID"
"1232606","RFID"
"2992656","RFID"
"1232653","RFID"
"2992715","RFID"
"1233399","RFID"
"2992748","RFID"
"1233575","RFID"
"2992825","RFID"
"1233851","RFID"
"2993511","RFID"
"1234502","RFID"
"2993544","RFID"
"1234619","RFID"
"2993549","RFID"
"1234676","RFID"
"2993808","RFID"
"1234710","RFID"
"2994136","RFID"
"1235551","RFID"
"2994179","RFID"
"1235898","RFID"
"2994259","RFID"
"1236606","RFID"
"2994425","RFID"
"1237619","RFID"
"2994441","RFID"
"1239069","RFID"
"2994462","RFID"
"1239135","RFID"
"2994512","RFID"
"1239227","RFID"
"2994925","RFID"
"1239640","RFID"
"2995074","RFID"
"1240056","RFID"
"2995077","RFID"
"1240058","RFID"
"2995346","RFID"
"1240368","RFID"
"2996315","RFID"
"1241007","RFID"
"2996386","RFID"
"1241533","RFID"
"2996551","RFID"
"1242129","RFID"
"2997520","RFID"
"1247328","RFID"
"2997883","RFID"
"1247424","RFID"
"2997941","RFID"
"1247604","RFID"
"2997946","RFID"
"1248090","RFID"
"2998028","RFID"
"1248229","RFID"
"2998072","RFID"
"1248379","RFID"
"2998079","RFID"
"1248514","RFID"
"2998234","RFID"
"1248761","RFID"
"2998666","RFID"
"1248835","RFID"
"2998689","RFID"
"1248932","RFID"
"2998814","RFID"
"1249415","RFID"
"2998823","RFID"
"1249955","RFID"
"2999045","RFID"
"1250641","RFID"
"2999406","RFID"
"1250732","RFID"
"2999479","RFID"
"1251998","RFID"
"2999852","RFID"
"1252216","RFID"
"3000134","RFID"
"997036","RFID"
"3000403","RFID"
"997108","RFID"
"3001227","RFID"
"997139","RFID"
"3001448","RFID"
"997257","RFID"
"3001467","RFID"
"997503","RFID"
"3001629","RFID"
"997532","RFID"
"3001998","RFID"
"997804","RFID"
"3002783","RFID"
"998411","RFID"
"3002924","RFID"
"998432","RFID"
"3003238","RFID"
"998456","RFID"
"3003271","RFID"
"998520","RFID"
"3003283","RFID"
"999032","RFID"
"3003286","RFID"
"999173","RFID"
"3003347","RFID"
"999705","RFID"
"3003379","RFID"
"999730","RFID"
"3003417","RFID"
"999958","RFID"
"3003553","RFID"
"1000012","RFID"
"3003727","RFID"
"1000036","RFID"
"3004589","RFID"
"1000069","RFID"
"3004729","RFID"
"1000209","RFID"
"3006665","RFID"
"1000303","RFID"
"3006766","RFID"
"1000304","RFID"
"3006946","RFID"
"1000502","RFID"
"3007004","RFID"
"1000610","RFID"
"3007127","RFID"
"1000912","RFID"
"3007522","RFID"
"1001336","RFID"
"3008099","RFID"
"1001897","RFID"
"3008215","RFID"
"1001977","RFID"
"3008330","RFID"
"1002999","RFID"
"3008352","RFID"
"1003647","RFID"
"3008475","RFID"
"1004037","RFID"
"3008828","RFID"
"1004652","RFID"
"3009147","RFID"
"1005414","RFID"
"3009151","RFID"
"1005569","RFID"
"3009544","RFID"
"1005899","RFID"
"3009615","RFID"
"1006091","RFID"
"3010115","RFID"
"1006186","RFID"
"3010348","RFID"
"1006748","RFID"
"3011502","RFID"
"1007518","RFID"
"3011886","RFID"
"1007523","RFID"
"3011888","RFID"
"1007654","RFID"
"3012496","RFID"
"1007901","RFID"
"3012641","RFID"
"1008908","RFID"
"3012865","RFID"
"1009084","RFID"
"3012891","RFID"
"1009406","RFID"
"3013095","RFID"
"1009786","RFID"
"3013184","RFID"
"1009845","RFID"
"3013757","RFID"
"1010109","RFID"
"3013954","RFID"
"1010362","RFID"
"3013955","RFID"
"1010606","RFID"
"3014150","RFID"
"1010622","RFID"
"3015642","RFID"
"1012911","RFID"
"3015755","RFID"
"1013264","RFID"
"3015888","RFID"
"1013281","RFID"
"3016210","RFID"
"1013396","RFID"
"3016286","RFID"
"1015509","RFID"
"3016604","RFID"
"1015839","RFID"
"3016975","RFID"
"1017142","RFID"
"3017000","RFID"
"1017318","RFID"
"3017655","RFID"
"1017347","RFID"
"3017656","RFID"
"1017367","RFID"
"3017664","RFID"
"1017903","RFID"
"3020185","RFID"
"1018252","RFID"
"3020940","RFID"
"1018297","RFID"
"3021192","RFID"
"1018311","RFID"
"3021339","RFID"
"1018320","RFID"
"3021447","RFID"
"1018438","RFID"
"3022261","RFID"
"1018570","RFID"
"3023628","RFID"
"1019542","RFID"
"3023863","RFID"
"1019732","RFID"
"3025373","RFID"
"1019766","RFID"
"3025942","RFID"
"1019998","RFID"
"3026019","RFID"
"1020004","RFID"
"3026067","RFID"
"1020537","RFID"
"3026693","RFID"
"1020544","RFID"
"3027515","RFID"
"1021300","RFID"
"3027677","RFID"
"1021307","RFID"
"3028446","RFID"
"1021617","RFID"
"3028447","RFID"
"1021944","RFID"
"3028554","RFID"
"1021995","RFID"
"3028712","RFID"
"1022482","RFID"
"3029157","RFID"
"1022485","RFID"
"3029229","RFID"
"1022657","RFID"
"3029314","RFID"
"1022986","RFID"
"3029324","RFID"
"1022999","RFID"
"3029830","RFID"
"1023568","RFID"
"3030644","RFID"
"1023613","RFID"
"3031751","RFID"
"1023796","RFID"
"3032531","RFID"
"1024998","RFID"
"3032857","RFID"
"1025017","RFID"
"3032858","RFID"
"1025478","RFID"
"3033391","RFID"
"1025504","RFID"
"3033795","RFID"
"1025908","RFID"
"3033824","RFID"
"1025984","RFID"
"3034512","RFID"
"1026302","RFID"
"3034659","RFID"
"1026801","RFID"
"3034730","RFID"
"1027867","RFID"
"3034870","RFID"
"1028521","RFID"
"3035616","RFID"
"1028523","RFID"
"3035776","RFID"
"1028551","RFID"
"3038213","RFID"
"1028671","RFID"
"3038874","RFID"
"1028702","RFID"
"3038908","RFID"
"1028746","RFID"
"3039142","RFID"
"1028874","RFID"
"3039884","RFID"
"1029084","RFID"
"3040130","RFID"
"1029161","RFID"
"3040131","RFID"
"1029177","RFID"
"3040405","RFID"
"1029193","RFID"
"3040407","RFID"
"1029514","RFID"
"3040418","RFID"
"1030319","RFID"
"3040569","RFID"
"1030832","RFID"
"3040705","RFID"
"1031527","RFID"
"3041430","RFID"
"1031881","RFID"
"3041462","RFID"
"1032332","RFID"
"3042037","RFID"
"1032561","RFID"
"3042937","RFID"
"1033392","RFID"
"3043104","RFID"
"1035566","RFID"
"3043375","RFID"
"1035619","RFID"
"3044309","RFID"
"1036053","RFID"
"3044313","RFID"
"1036062","RFID"
"3044537","RFID"
"1036165","RFID"
"3046684","RFID"
"1036413","RFID"
"3050109","RFID"
"1036566","RFID"
"3051586","RFID"
"1036627","RFID"
"3053944","RFID"
"1036859","RFID"
"3054516","RFID"
"1037291","RFID"
"3056819","RFID"
"1037685","RFID"
"3057717","RFID"
"1038069","RFID"
"3057727","RFID"
"1038336","RFID"
"3060332","RFID"
"1038515","RFID"
"3060653","RFID"
"1040205","RFID"
"3061240","RFID"
"1040454","RFID"
"3061507","RFID"
"1041209","RFID"
"3063596","RFID"
"1041397","RFID"
"3063671","RFID"
"1041483","RFID"
"3064333","RFID"
"1041860","RFID"
"3228269","RFID"
"1041952","RFID"
"3228545","RFID"
"1043175","RFID"
"3228828","RFID"
"1043207","RFID"
"3229676","RFID"
"1043726","RFID"
"3230416","RFID"
"1043819","RFID"
"3231302","RFID"
"1044267","RFID"
"3232364","RFID"
"1045400","RFID"
"3232883","RFID"
"1045822","RFID"
"3233424","RFID"
"1046098","RFID"
"3233531","RFID"
"1046447","RFID"
"3233700","RFID"
"1047642","RFID"
"3234123","RFID"
"1047886","RFID"
"3234812","RFID"
"1047887","RFID"
"3235059","RFID"
"1048032","RFID"
"3235120","RFID"
"1048928","RFID"
"3235129","RFID"
"1049936","RFID"
"3235283","RFID"
"1050877","RFID"
"3235968","RFID"
"1051082","RFID"
"3236193","RFID"
"1051570","RFID"
"3236959","RFID"
"1052136","RFID"
"3237241","RFID"
"1052952","RFID"
"3238210","RFID"
"1054074","RFID"
"3238727","RFID"
"1054101","RFID"
"3239144","RFID"
"1054465","RFID"
"3240406","RFID"
"1054865","RFID"
"3240496","RFID"
"1054957","RFID"
"3240923","RFID"
"1055630","RFID"
"3241050","RFID"
"1055803","RFID"
"3241056","RFID"
"1056203","RFID"
"3241288","RFID"
"1056213","RFID"
"3241729","RFID"
"1056243","RFID"
"3241748","RFID"
"1056492","RFID"
"3242218","RFID"
"1056990","RFID"
"3242237","RFID"
"1057022","RFID"
"3244107","RFID"
"1057264","RFID"
"3246033","RFID"
"1057534","RFID"
"3246091","RFID"
"1057538","RFID"
"3246098","RFID"
"1057569","RFID"
"3246692","RFID"
"1057815","RFID"
"3247299","RFID"
"1057906","RFID"
"3247441","RFID"
"1058038","RFID"
"3247506","RFID"
"1058719","RFID"
"3247837","RFID"
"1059701","RFID"
"3248134","RFID"
"1059856","RFID"
"3248580","RFID"
"1059862","RFID"
"3248686","RFID"
"1059997","RFID"
"3249122","RFID"
"1060399","RFID"
"3249195","RFID"
"1060438","RFID"
"3250006","RFID"
"1061471","RFID"
"3250037","RFID"
"1061561","RFID"
"3250051","RFID"
"1061623","RFID"
"3250589","RFID"
"1062223","RFID"
"3250664","RFID"
"1062747","RFID"
"3250672","RFID"
"1062870","RFID"
"3250726","RFID"
"1062922","RFID"
"3250884","RFID"
"1063512","RFID"
"3252537","RFID"
"1064086","RFID"
"3252928","RFID"
"1064221","RFID"
"3254034","RFID"
"1064226","RFID"
"3254038","RFID"
"1064314","RFID"
"3254086","RFID"
"1064322","RFID"
"3254338","RFID"
"1065514","RFID"
"3255685","RFID"
"1065539","RFID"
"3256044","RFID"
"1066415","RFID"
"3256124","RFID"
"1066441","RFID"
"3256241","RFID"
"1066761","RFID"
"3256727","RFID"
"1066798","RFID"
"3256877","RFID"
"1067526","RFID"
"3257352","RFID"
"1068794","RFID"
"3258027","RFID"
"1069445","RFID"
"3258689","RFID"
"1069646","RFID"
"3258716","RFID"
"1070943","RFID"
"3259141","RFID"
"1071506","RFID"
"3259449","RFID"
"1072293","RFID"
"3260439","RFID"
"1072486","RFID"
"3260509","RFID"
"1072652","RFID"
"3260520","RFID"
"1073388","RFID"
"3260873","RFID"
"1073780","RFID"
"3261463","RFID"
"1073821","RFID"
"3262232","RFID"
"1075241","RFID"
"3263055","RFID"
"1075353","RFID"
"3263120","RFID"
"1075540","RFID"
"3263993","RFID"
"1075786","RFID"
"3264300","RFID"
"1075870","RFID"
"3264713","RFID"
"1076548","RFID"
"3265197","RFID"
"1078344","RFID"
"3265987","RFID"
"1078813","RFID"
"3266645","RFID"
"1079400","RFID"
"3267239","RFID"
"1080093","RFID"
"3267276","RFID"
"1081072","RFID"
"3267626","RFID"
"1081405","RFID"
"3267682","RFID"
"1081570","RFID"
"3267959","RFID"
"1082032","RFID"
"3268780","RFID"
"1082800","RFID"
"3268790","RFID"
"1083755","RFID"
"3270112","RFID"
"1084154","RFID"
"3270391","RFID"
"1085220","RFID"
"3271473","RFID"
"1085584","RFID"
"3271492","RFID"
"1085900","RFID"
"3271509","RFID"
"1086022","RFID"
"3271731","RFID"
"1086126","RFID"
"3272115","RFID"
"1086772","RFID"
"3274027","RFID"
"1087183","RFID"
"3274287","RFID"
"1087464","RFID"
"3274772","RFID"
"1087767","RFID"
"3275322","RFID"
"1087897","RFID"
"3277088","RFID"
"1088000","RFID"
"3277089","RFID"
"1088210","RFID"
"3277126","RFID"
"1089337","RFID"
"3277180","RFID"
"1089396","RFID"
"3277333","RFID"
"1090321","RFID"
"3278492","RFID"
"1090995","RFID"
"3278494","RFID"
"1091152","RFID"
"3279616","RFID"
"1091299","RFID"
"3279933","RFID"
"1091316","RFID"
"3279936","RFID"
"1091432","RFID"
"3280290","RFID"
"1091950","RFID"
"3280643","RFID"
"1091995","RFID"
"3280684","RFID"
"1091997","RFID"
"3281408","RFID"
"1092013","RFID"
"3281490","RFID"
"1093124","RFID"
"3281702","RFID"
"1093133","RFID"
"3281868","RFID"
"1093194","RFID"
"3282004","RFID"
"1093195","RFID"
"3282083","RFID"
"1093469","RFID"
"3282571","RFID"
"1093873","RFID"
"3282891","RFID"
"1094120","RFID"
"3282992","RFID"
"1094343","RFID"
"3283176","RFID"
"1094799","RFID"
"3283287","RFID"
"1095177","RFID"
"3283422","RFID"
"1095681","RFID"
"3283550","RFID"
"1096493","RFID"
"3283614","RFID"
"1097251","RFID"
"3283695","RFID"
"1097470","RFID"
"3284070","RFID"
"1097762","RFID"
"3284076","RFID"
"1098260","RFID"
"3287093","RFID"
"1098434","RFID"
"3287183","RFID"
"1098543","RFID"
"3287198","RFID"
"1099064","RFID"
"3287762","RFID"
"1099216","RFID"
"3287879","RFID"
"1099258","RFID"
"3287997","RFID"
"1099653","RFID"
"3288115","RFID"
"1099732","RFID"
"3288548","RFID"
"1100311","RFID"
"3288742","RFID"
"1100460","RFID"
"3289294","RFID"
"1100602","RFID"
"3289406","RFID"
"1100840","RFID"
"3289579","RFID"
"1100946","RFID"
"3290120","RFID"
"1101376","RFID"
"3291359","RFID"
"1101377","RFID"
"3291362","RFID"
"1101434","RFID"
"3291397","RFID"
"1101760","RFID"
"3292009","RFID"
"1102737","RFID"
"3292588","RFID"
"1103197","RFID"
"3294602","RFID"
"1103562","RFID"
"3295071","RFID"
"1103564","RFID"
"3295440","RFID"
"1103833","RFID"
"3295490","RFID"
"1103979","RFID"
"3295918","RFID"
"1104235","RFID"
"3297641","RFID"
"1104382","RFID"
"3298385","RFID"
"1105212","RFID"
"3298534","RFID"
"1105252","RFID"
"3299700","RFID"
"1105254","RFID"
"3067494","RFID"
"1106118","RFID"
"3068675","RFID"
"1106812","RFID"
"3068755","RFID"
"1107025","RFID"
"3069059","RFID"
"1107067","RFID"
"3069410","RFID"
"1107649","RFID"
"3069503","RFID"
"1108670","RFID"
"3070159","RFID"
"1109046","RFID"
"3070286","RFID"
"1109056","RFID"
"3070400","RFID"
"1109149","RFID"
"3070566","RFID"
"1109338","RFID"
"3070632","RFID"
"1109644","RFID"
"3070634","RFID"
"1109765","RFID"
"3070725","RFID"
"1109976","RFID"
"3070842","RFID"
"1110061","RFID"
"3071334","RFID"
"1110519","RFID"
"3071533","RFID"
"1111175","RFID"
"3072382","RFID"
"1111389","RFID"
"3072721","RFID"
"1111834","RFID"
"3073304","RFID"
"1111920","RFID"
"3073751","RFID"
"1112008","RFID"
"3075241","RFID"
"1112009","RFID"
"3076715","RFID"
"1112015","RFID"
"3076733","RFID"
"1112696","RFID"
"3076807","RFID"
"1112723","RFID"
"3077987","RFID"
"1112767","RFID"
"3078301","RFID"
"1112822","RFID"
"3079048","RFID"
"1112892","RFID"
"3079050","RFID"
"1113397","RFID"
"3079636","RFID"
"1113570","RFID"
"3080604","RFID"
"1113741","RFID"
"3080661","RFID"
"1114313","RFID"
"3081211","RFID"
"1114592","RFID"
"3081402","RFID"
"1114601","RFID"
"3083769","RFID"
"1114659","RFID"
"3085754","RFID"
"1114951","RFID"
"3085827","RFID"
"1115255","RFID"
"3086092","RFID"
"1115410","RFID"
"3088066","RFID"
"1116108","RFID"
"3088599","RFID"
"1116117","RFID"
"3088719","RFID"
"1116202","RFID"
"3089295","RFID"
"1116350","RFID"
"3089787","RFID"
"1116476","RFID"
"3090292","RFID"
"1116690","RFID"
"3090403","RFID"
"1117250","RFID"
"3091217","RFID"
"1117985","RFID"
"3091432","RFID"
"1118648","RFID"
"3092766","RFID"
"1118649","RFID"
"3092866","RFID"
"1119218","RFID"
"3092905","RFID"
"1119333","RFID"
"3093360","RFID"
"1119410","RFID"
"3093802","RFID"
"1119425","RFID"
"3094265","RFID"
"1120162","RFID"
"3094283","RFID"
"1120654","RFID"
"3094544","RFID"
"1120786","RFID"
"3095946","RFID"
"1120842","RFID"
"3097519","RFID"
"1121260","RFID"
"3097809","RFID"
"1121279","RFID"
"3098615","RFID"
"1121946","RFID"
"3098674","RFID"
"1122015","RFID"
"3098845","RFID"
"1122025","RFID"
"3099066","RFID"
"1122293","RFID"
"3099464","RFID"
"1122508","RFID"
"3101056","RFID"
"1122525","RFID"
"3101339","RFID"
"1122664","RFID"
"3101679","RFID"
"1122823","RFID"
"3103876","RFID"
"1123228","RFID"
"3104904","RFID"
"1123391","RFID"
"3104920","RFID"
"1123404","RFID"
"3105171","RFID"
"1123636","RFID"
"3105310","RFID"
"1123658","RFID"
"3105600","RFID"
"1124760","RFID"
"3105646","RFID"
"1124819","RFID"
"3106179","RFID"
"1125044","RFID"
"3106181","RFID"
"1125296","RFID"
"3106472","RFID"
"1125452","RFID"
"3106473","RFID"
"1126975","RFID"
"3106861","RFID"
"1127327","RFID"
"3107709","RFID"
"1127420","RFID"
"3108017","RFID"
"1127426","RFID"
"3108639","RFID"
"1127616","RFID"
"3108894","RFID"
"1127706","RFID"
"3109274","RFID"
"1127711","RFID"
"3109898","RFID"
"1127800","RFID"
"3110326","RFID"
"1128716","RFID"
"3111020","RFID"
"1128882","RFID"
"3112839","RFID"
"1128990","RFID"
"3112880","RFID"
"1129085","RFID"
"3113193","RFID"
"1129415","RFID"
"3114020","RFID"
"1130187","RFID"
"3114252","RFID"
"1130217","RFID"
"3114813","RFID"
"1130286","RFID"
"3115463","RFID"
"1315452","RFID"
"3115618","RFID"
"1315784","RFID"
"3115859","RFID"
"1317172","RFID"
"3116048","RFID"
"1317960","RFID"
"3116859","RFID"
"1319288","RFID"
"3117256","RFID"
"1319585","RFID"
"3117304","RFID"
"1319742","RFID"
"3117860","RFID"
"1319959","RFID"
"3118778","RFID"
"1320124","RFID"
"3120173","RFID"
"1320313","RFID"
"3120751","RFID"
"1320383","RFID"
"3121309","RFID"
"1320618","RFID"
"3122026","RFID"
"1320662","RFID"
"3122801","RFID"
"1320720","RFID"
"3123118","RFID"
"1321187","RFID"
"3123519","RFID"
"1321574","RFID"
"3123849","RFID"
"1321841","RFID"
"3124308","RFID"
"1322166","RFID"
"3125301","RFID"
"1322197","RFID"
"3126200","RFID"
"1322607","RFID"
"3126247","RFID"
"1323435","RFID"
"3128283","RFID"
"1323913","RFID"
"3130496","RFID"
"1323977","RFID"
"3132798","RFID"
"1324053","RFID"
"3133233","RFID"
"1324058","RFID"
"3133397","RFID"
"1324147","RFID"
"3134152","RFID"
"1324359","RFID"
"3134986","RFID"
"1324364","RFID"
"3135129","RFID"
"1324410","RFID"
"3136045","RFID"
"1324482","RFID"
"3136886","RFID"
"1324483","RFID"
"3137574","RFID"
"1324575","RFID"
"3137808","RFID"
"1324976","RFID"
"3137870","RFID"
"1325001","RFID"
"3137900","RFID"
"1325201","RFID"
"3137971","RFID"
"1325307","RFID"
"3138444","RFID"
"1325915","RFID"
"3139881","RFID"
"1326287","RFID"
"3140352","RFID"
"1326606","RFID"
"3140566","RFID"
"1326880","RFID"
"3140865","RFID"
"1327638","RFID"
"3141184","RFID"
"1328299","RFID"
"3141208","RFID"
"1328848","RFID"
"3141475","RFID"
"1329234","RFID"
"3141772","RFID"
"1329395","RFID"
"3142395","RFID"
"1329481","RFID"
"3142637","RFID"
"1329828","RFID"
"3142823","RFID"
"1329953","RFID"
"3143727","RFID"
"1330237","RFID"
"3144000","RFID"
"1330319","RFID"
"3144125","RFID"
"1330430","RFID"
"3146137","RFID"
"1330431","RFID"
"3146261","RFID"
"1330434","RFID"
"3147123","RFID"
"1330445","RFID"
"3147228","RFID"
"1330575","RFID"
"3147305","RFID"
"1330594","RFID"
"3147414","RFID"
"1330675","RFID"
"3147589","RFID"
"1331044","RFID"
"3147676","RFID"
"1331593","RFID"
"3147693","RFID"
"1331887","RFID"
"3147763","RFID"
"1333467","RFID"
"3147858","RFID"
"1334053","RFID"
"3149336","RFID"
"1334185","RFID"
"3149528","RFID"
"1334300","RFID"
"3149560","RFID"
"1335136","RFID"
"3150045","RFID"
"1335321","RFID"
"3150384","RFID"
"1335691","RFID"
"3150515","RFID"
"1335789","RFID"
"3150516","RFID"
"1336129","RFID"
"3150964","RFID"
"1336590","RFID"
"3150965","RFID"
"1336645","RFID"
"3151287","RFID"
"1336712","RFID"
"3151333","RFID"
"1336729","RFID"
"3151410","RFID"
"1336903","RFID"
"3152228","RFID"
"1336975","RFID"
"3152672","RFID"
"1337024","RFID"
"3152928","RFID"
"1337132","RFID"
"3153009","RFID"
"1337169","RFID"
"3153149","RFID"
"1337200","RFID"
"3153641","RFID"
"1337255","RFID"
"3154432","RFID"
"1337312","RFID"
"3154946","RFID"
"1337378","RFID"
"3155042","RFID"
"1337517","RFID"
"3155582","RFID"
"1337612","RFID"
"3155872","RFID"
"1338464","RFID"
"3155921","RFID"
"1338617","RFID"
"3156089","RFID"
"1338950","RFID"
"3156170","RFID"
"1339210","RFID"
"3156239","RFID"
"1339720","RFID"
"3156249","RFID"
"1339810","RFID"
"3156253","RFID"
"1339937","RFID"
"3156403","RFID"
"1340210","RFID"
"3157081","RFID"
"1340336","RFID"
"3157178","RFID"
"1340413","RFID"
"3157351","RFID"
"1340450","RFID"
"3157450","RFID"
"1340634","RFID"
"3157984","RFID"
"1340801","RFID"
"3158002","RFID"
"1341197","RFID"
"3159391","RFID"
"1342450","RFID"
"3159464","RFID"
"1342511","RFID"
"3159623","RFID"
"1342718","RFID"
"3160719","RFID"
"1342757","RFID"
"3161481","RFID"
"1342935","RFID"
"3161702","RFID"
"1343195","RFID"
"3161707","RFID"
"1343416","RFID"
"3161906","RFID"
"1343850","RFID"
"3162026","RFID"
"1344010","RFID"
"3162204","RFID"
"1344187","RFID"
"3162332","RFID"
"1344290","RFID"
"3162789","RFID"
"1344302","RFID"
"3163055","RFID"
"1344453","RFID"
"3163114","RFID"
"1344787","RFID"
"3163331","RFID"
"1344892","RFID"
"3163336","RFID"
"1345360","RFID"
"3163415","RFID"
"1345985","RFID"
"3163708","RFID"
"1346016","RFID"
"3164081","RFID"
"1346842","RFID"
"3164205","RFID"
"1347025","RFID"
"3164544","RFID"
"1347031","RFID"
"3165110","RFID"
"1347086","RFID"
"3165556","RFID"
"1347334","RFID"
"3165804","RFID"
"1347659","RFID"
"3166068","RFID"
"1347712","RFID"
"3166289","RFID"
"1348080","RFID"
"3167034","RFID"
"1348224","RFID"
"3167081","RFID"
"1348331","RFID"
"3167167","RFID"
"1350300","RFID"
"3167963","RFID"
"1350709","RFID"
"3167972","RFID"
"1350735","RFID"
"3169494","RFID"
"1351003","RFID"
"3169793","RFID"
"1351566","RFID"
"3170120","RFID"
"1351657","RFID"
"3170240","RFID"
"1351727","RFID"
"3170327","RFID"
"1352270","RFID"
"3170593","RFID"
"1352326","RFID"
"3170720","RFID"
"1352882","RFID"
"3170731","RFID"
"1354328","RFID"
"3171468","RFID"
"1354440","RFID"
"3171612","RFID"
"1354560","RFID"
"3171689","RFID"
"1354717","RFID"
"3171744","RFID"
"1355165","RFID"
"3171988","RFID"
"1356202","RFID"
"3172098","RFID"
"1356273","RFID"
"3172129","RFID"
"1356309","RFID"
"3172130","RFID"
"1356310","RFID"
"3172412","RFID"
"1356323","RFID"
"3172466","RFID"
"1356890","RFID"
"3173456","RFID"
"1357011","RFID"
"3173532","RFID"
"1357554","RFID"
"3173632","RFID"
"1357673","RFID"
"3173702","RFID"
"1357862","RFID"
"3173772","RFID"
"1357878","RFID"
"3174070","RFID"
"1357888","RFID"
"3174461","RFID"
"1358035","RFID"
"3176134","RFID"
"1358446","RFID"
"3176655","RFID"
"1358777","RFID"
"3177204","RFID"
"1358831","RFID"
"3177492","RFID"
"1359234","RFID"
"3177620","RFID"
"1359324","RFID"
"3178321","RFID"
"1359327","RFID"
"3178546","RFID"
"1359568","RFID"
"3178980","RFID"
"1360265","RFID"
"3179565","RFID"
"1361296","RFID"
"3179607","RFID"
"1361344","RFID"
"3179707","RFID"
"1361377","RFID"
"3180088","RFID"
"1361651","RFID"
"3181410","RFID"
"1361921","RFID"
"3181633","RFID"
"1361932","RFID"
"3181758","RFID"
"1362605","RFID"
"3182344","RFID"
"1362952","RFID"
"3182587","RFID"
"1362956","RFID"
"3182588","RFID"
"1363346","RFID"
"3182634","RFID"
"1363468","RFID"
"3182743","RFID"
"1365660","RFID"
"3182831","RFID"
"1365746","RFID"
"3182887","RFID"
"1365834","RFID"
"3183011","RFID"
"1366018","RFID"
"3183058","RFID"
"1366582","RFID"
"3183217","RFID"
"1366967","RFID"
"3183492","RFID"
"1367167","RFID"
"3183571","RFID"
"1367269","RFID"
"3183878","RFID"
"1367748","RFID"
"3184535","RFID"
"1368113","RFID"
"3185021","RFID"
"1368155","RFID"
"3185399","RFID"
"1368241","RFID"
"3185577","RFID"
"1368279","RFID"
"3185653","RFID"
"1369850","RFID"
"3186143","RFID"
"1369855","RFID"
"3187640","RFID"
"1370294","RFID"
"3188038","RFID"
"1370306","RFID"
