Date,Municipality To Id,Municipality To Name,Count
2019-07-07,5115,Losone,366
2019-07-07,1216,Silenen,23
2019-07-07,351,Bern,109
2019-07-07,3561,Poschiavo,46
2019-07-07,139,Rüschlikon,22
2019-07-07,5010,Lumino,164
2019-07-07,3694,Splügen,100
2019-07-07,5072,Faido,601
2019-07-07,5144,Arogno,613
2019-07-07,5194,Manno,233
2019-07-07,5287,Riviera,342
2019-07-07,5187,Gravesano,526
2019-07-07,151,Erlenbach (ZH),23
2019-07-07,5009,Isone,63
2019-07-07,5129,Sonogno,37
2019-07-07,3291,Bad Ragaz,47
2019-07-07,5268,Vacallo,10703
2019-07-07,3987,Trun,26
2019-07-07,3837,Calanca,63
2019-07-07,5078,Prato (Leventina),84
2019-07-07,5398,Gambarogno,747
2019-07-07,3203,St. Gallen,152
2019-07-07,3982,Disentis/Mustér,100
2019-07-07,3822,Mesocco,702
2019-07-07,136,Langnau am Albis,23
2019-07-07,3804,Buseno,36
2019-07-07,195,Maur,33
2019-07-07,5105,Frasco,36
2019-07-07,5586,Lausanne,24
2019-07-07,5251,Coldrerio,2696
2019-07-07,4034,Neuenhof,35
2019-07-07,3633,Fürstenau,40
2019-07-07,1065,Root,23
2019-07-07,3506,Vaz/Obervaz,29
2019-07-07,5200,Miglieglia,72
2019-07-07,3673,Domleschg,21
2019-07-07,5324,Avegno Gordevio,116
2019-07-07,1093,Neuenkirch,169
2019-07-07,3701,Andeer,56
2019-07-07,5151,Bioggio,758
2019-07-07,5061,Airolo,754
2019-07-07,131,Adliswil,46
2019-07-07,5236,Collina d'Oro,840
2019-07-07,5219,Rovio,99
2019-07-07,62,Kloten,178
2019-07-07,3901,Chur,226
2019-07-07,1331,Küssnacht (SZ),72
2019-07-07,6297,Visp,23
2019-07-07,5073,Giornico,95
2019-07-07,3443,Gossau (SG),27
2019-07-07,3296,Sargans,21
2019-07-07,-1,Other,5221
2019-07-08,69,Wallisellen,30
2019-07-08,1322,Freienbach,37
2019-07-08,1501,Beckenried,51
2019-07-08,1024,Emmen,63
2019-07-08,138,Richterswil,22
2019-07-08,5260,Novazzano,944
2019-07-08,5131,Tenero-Contra,219
2019-07-08,5141,Agno,2522
2019-07-08,5242,Balerna,1602
2019-07-08,1401,Alpnach,40
2019-07-08,1205,Bürglen (UR),22
2019-07-08,5237,Alto Malcantone,494
2019-07-08,10,Obfelden,29
2019-07-08,5120,Muralto,218
2019-07-08,142,Wädenswil,27
2019-07-08,5257,Morbio Inferiore,872
2019-07-08,5161,Cademario,102
2019-07-08,5178,Croglio,699
2019-07-08,1507,Hergiswil (NW),33
2019-07-08,5192,Lugano,3775
2019-07-08,3276,Wartau,59
2019-07-08,3236,St. Margrethen,59
2019-07-08,5227,Torricella-Taverne,1472
2019-07-08,5195,Maroggia,236
2019-07-08,3947,Zizers,27
2019-07-08,5269,Breggia,542
2019-07-08,1709,Unterägeri,26
2019-07-08,3275,Sevelen,81
2019-07-08,3821,Lostallo,47
2019-07-08,5064,Bodio,96
2019-07-08,5160,Brusino Arsizio,295
2019-07-08,5108,Gordola,243
2019-07-08,1059,Kriens,53
2019-07-08,2703,Riehen,23
2019-07-08,3638,Scharans,54
2019-07-08,5199,Mezzovico-Vira,1186
2019-07-08,5193,Magliaso,1198
2019-07-08,5397,Centovalli,30
2019-07-08,3835,San Vittore,157
2019-07-08,5076,Personico,28
2019-07-08,1362,Arth,236
2019-07-08,5091,Ascona,431
2019-07-08,3231,Au (SG),87
2019-07-08,5077,Pollegio,113
2019-07-08,261,Zürich,1227
2019-07-08,4258,Rheinfelden,104
2019-07-08,1373,Steinen,27
2019-07-08,1040,Rothenburg,117
2019-07-08,5135,Vogorno,22
2019-07-08,3851,Davos,24
2019-07-08,221,Hettlingen,25
2019-07-08,3955,Landquart,24
2019-07-08,243,Dietikon,35
2019-07-08,1201,Altdorf (UR),86
2019-07-08,2884,Diegten,55
2019-07-08,4082,Wohlen (AG),22
2019-07-08,1206,Erstfeld,445
2019-07-08,942,Thun,35
2019-07-08,5017,Sant'Antonino,1131
2019-07-08,1708,Steinhausen,23
2019-07-08,2773,Reinach (BL),23
2019-07-08,5281,Biasca,557
2019-07-08,5206,Neggio,126
2019-07-08,5049,Blenio,150
2019-07-08,5002,Bellinzona,6267
2019-07-08,1217,Sisikon,25
2019-07-08,5266,Stabio,2467
2019-07-08,1502,Buochs,23
2019-07-08,4252,Kaiseraugst,22
2019-07-08,5396,Terre di Pedemonte,66
2019-07-08,4021,Baden,49
2019-07-08,3271,Buchs (SG),86
2019-07-08,97,Rümlang,33
2019-07-08,5113,Locarno,1324
2019-07-08,1210,Hospental,22
2019-07-08,1402,Engelberg,211
2019-07-08,5189,Lamone,1718
2019-07-08,3831,Cama,25
2019-07-08,3254,Oberriet (SG),76
2019-07-08,5238,Monteceneri,2573
2019-07-08,141,Thalwil,22
2019-07-08,5233,Vico Morcote,234
2019-07-08,5181,Curio,216
2019-07-08,5263,Riva San Vitale,673
2019-07-08,5213,Ponte Tresa,983
2019-07-08,1207,Flüelen,64
2019-07-08,5063,Bedretto,49
2019-07-08,5317,Maggia,77
2019-07-08,5149,Bedigliora,298
2019-07-08,2581,Olten,57
2019-07-08,2766,Birsfelden,27
2019-07-08,371,Biel/Bienne,40
2019-07-08,5112,Lavertezzo,157
2019-07-08,3834,Roveredo (GR),193
2019-07-08,5310,Cevio,47
2019-07-08,1202,Andermatt,38
2019-07-08,1054,Ebikon,32
2019-07-08,2402,Härkingen,44
2019-07-08,5198,Melide,1469
2019-07-08,5249,Castel San Pietro,446
2019-07-08,1103,Sursee,23
2019-07-08,5138,Cugnasco-Gerra,144
2019-07-08,5230,Vernate,77
2019-07-08,5048,Acquarossa,93
2019-07-08,1301,Einsiedeln,30
2019-07-08,3274,Sennwald,58
2019-07-08,584,Lauterbrunnen,29
2019-07-08,176,Lindau,21
2019-07-08,191,Dübendorf,25
2019-07-08,3234,Diepoldsau,217
2019-07-08,1125,Dagmersellen,41
2019-07-08,5121,Orselina,25
2019-07-08,5050,Serravalle,112
2019-07-08,5097,Brissago,114
2019-07-08,1701,Baar,75
2019-07-08,1707,Risch,180
2019-07-08,5118,Minusio,357
2019-07-08,1058,Horw,41
2019-07-08,3340,Rapperswil-Jona,50
2019-07-08,5148,Bedano,1938
2019-07-08,5207,Novaggio,93
2019-07-08,3832,Grono,125
2019-07-08,1209,Gurtnellen,58
2019-07-08,5071,Dalpe,27
2019-07-08,5143,Aranno,177
2019-07-08,5212,Ponte Capriasca,465
2019-07-08,3251,Altstätten,36
2019-07-08,3238,Widnau,74
2019-07-08,784,Innertkirchen,29
2019-07-08,230,Winterthur,82
2019-07-08,5222,Sessa,142
2019-07-08,5202,Monteggio,1174
2019-07-08,3668,Thusis,36
2019-07-08,66,Opfikon,49
2019-07-08,198,Uster,24
2019-07-08,1061,Luzern,486
2019-07-08,2578,Gunzgen,64
2019-07-08,2770,Muttenz,373
2019-07-08,5254,Mendrisio,5373
2019-07-08,1213,Schattdorf,768
2019-07-08,5216,Pura,501
2019-07-08,5197,Melano,622
2019-07-08,3953,Maienfeld,65
2019-07-08,1364,Ingenbohl,40
2019-07-08,1102,Sempach,50
2019-07-08,4282,Rothrist,30
2019-07-08,1203,Attinghausen,24
2019-07-08,1208,Göschenen,66
2019-07-08,1509,Stans,33
2019-07-08,5003,Cadenazzo,1188
2019-07-08,4255,Mumpf,21
2019-07-08,3640,Sils im Domleschg,32
2019-07-08,295,Horgen,29
2019-07-08,5250,Chiasso,11702
2019-07-08,5125,Ronco sopra Ascona,62
2019-07-08,6621,Genève,39
2019-07-08,5171,Caslano,3186
2019-07-08,5079,Quinto,144
2019-07-08,2831,Pratteln,61
2019-07-08,1711,Zug,140
2019-07-08,199,Volketswil,25
2019-07-08,2920,Thayngen,158
2019-07-08,3722,Domat/Ems,28
2019-07-08,3823,Soazza,31
2019-07-08,5154,Bissone,691
2019-07-08,5203,Morcote,600
2019-07-08,5001,Arbedo-Castione,605
2019-07-08,2701,Basel,1403
2019-07-08,5186,Grancia,1348
2019-07-08,1220,Wassen,48
2019-07-08,5208,Origlio,569
2019-07-08,1702,Cham,41
2019-07-08,2579,Hägendorf,30
2019-07-08,5226,Capriasca,2252
2019-07-08,2939,Schaffhausen,33
2019-07-08,1372,Schwyz,50
2019-07-08,3256,Rüthi (SG),103
2019-07-08,4671,Kreuzlingen,24
2019-07-08,581,Interlaken,63
2019-07-08,5115,Losone,233
2019-07-08,351,Bern,101
2019-07-08,3561,Poschiavo,25
2019-07-08,5010,Lumino,129
2019-07-08,3694,Splügen,37
2019-07-08,5072,Faido,362
2019-07-08,5144,Arogno,580
2019-07-08,5194,Manno,332
2019-07-08,5287,Riviera,258
2019-07-08,5187,Gravesano,912
2019-07-08,5009,Isone,46
2019-07-08,3232,Balgach,21
2019-07-08,3291,Bad Ragaz,29
2019-07-08,5268,Vacallo,7215
2019-07-08,3837,Calanca,28
2019-07-08,5078,Prato (Leventina),33
2019-07-08,5398,Gambarogno,893
2019-07-08,3203,St. Gallen,47
2019-07-08,3822,Mesocco,277
2019-07-08,5251,Coldrerio,1775
2019-07-08,3633,Fürstenau,21
2019-07-08,3506,Vaz/Obervaz,66
2019-07-08,5200,Miglieglia,38
2019-07-08,3673,Domleschg,43
2019-07-08,5324,Avegno Gordevio,74
2019-07-08,1093,Neuenkirch,143
2019-07-08,3701,Andeer,50
2019-07-08,5151,Bioggio,1256
2019-07-08,5061,Airolo,325
2019-07-08,131,Adliswil,29
2019-07-08,5236,Collina d'Oro,995
2019-07-08,5219,Rovio,63
2019-07-08,62,Kloten,163
2019-07-08,3901,Chur,109
2019-07-08,1331,Küssnacht (SZ),40
2019-07-08,5073,Giornico,141
2019-07-08,3637,Rothenbrunnen,42
2019-07-08,3575,Laax,23
2019-07-08,-1,Other,4021
2019-07-09,69,Wallisellen,21
2019-07-09,1501,Beckenried,47
2019-07-09,1024,Emmen,44
2019-07-09,5260,Novazzano,973
2019-07-09,5131,Tenero-Contra,283
2019-07-09,5141,Agno,2699
2019-07-09,5242,Balerna,1728
2019-07-09,1401,Alpnach,40
2019-07-09,1205,Bürglen (UR),31
2019-07-09,247,Schlieren,32
2019-07-09,5237,Alto Malcantone,431
2019-07-09,10,Obfelden,34
2019-07-09,5120,Muralto,265
2019-07-09,5257,Morbio Inferiore,828
2019-07-09,5161,Cademario,94
2019-07-09,5178,Croglio,694
2019-07-09,1063,Meggen,27
2019-07-09,5192,Lugano,3602
2019-07-09,3276,Wartau,89
2019-07-09,3236,St. Margrethen,74
2019-07-09,5227,Torricella-Taverne,1419
2019-07-09,5195,Maroggia,254
2019-07-09,3947,Zizers,43
2019-07-09,5269,Breggia,407
2019-07-09,1703,Hünenberg,26
2019-07-09,3275,Sevelen,114
2019-07-09,3821,Lostallo,59
2019-07-09,5064,Bodio,104
2019-07-09,5160,Brusino Arsizio,272
2019-07-09,5108,Gordola,229
2019-07-09,1059,Kriens,49
2019-07-09,3638,Scharans,31
2019-07-09,5199,Mezzovico-Vira,1202
2019-07-09,5193,Magliaso,1322
2019-07-09,5397,Centovalli,25
2019-07-09,3951,Fläsch,21
2019-07-09,3835,San Vittore,157
2019-07-09,5076,Personico,37
2019-07-09,1362,Arth,64
2019-07-09,5091,Ascona,488
2019-07-09,3231,Au (SG),94
2019-07-09,5077,Pollegio,129
2019-07-09,261,Zürich,1059
2019-07-09,4258,Rheinfelden,94
2019-07-09,1373,Steinen,30
2019-07-09,1040,Rothenburg,76
2019-07-09,3851,Davos,34
2019-07-09,4040,Spreitenbach,28
2019-07-09,1201,Altdorf (UR),68
2019-07-09,2884,Diegten,43
2019-07-09,4082,Wohlen (AG),21
2019-07-09,1206,Erstfeld,261
2019-07-09,942,Thun,23
2019-07-09,5017,Sant'Antonino,1162
2019-07-09,5281,Biasca,497
2019-07-09,5206,Neggio,147
2019-07-09,5049,Blenio,100
2019-07-09,5002,Bellinzona,6136
2019-07-09,5266,Stabio,2494
2019-07-09,5396,Terre di Pedemonte,85
2019-07-09,3271,Buchs (SG),65
2019-07-09,5113,Locarno,1297
2019-07-09,1402,Engelberg,215
2019-07-09,5189,Lamone,1716
2019-07-09,1089,Knutwil,46
2019-07-09,3831,Cama,32
2019-07-09,3254,Oberriet (SG),76
2019-07-09,5238,Monteceneri,2490
2019-07-09,5233,Vico Morcote,258
2019-07-09,5181,Curio,202
2019-07-09,5263,Riva San Vitale,691
2019-07-09,5213,Ponte Tresa,1204
2019-07-09,1207,Flüelen,73
2019-07-09,5063,Bedretto,42
2019-07-09,5317,Maggia,51
2019-07-09,5149,Bedigliora,281
2019-07-09,2581,Olten,37
2019-07-09,2766,Birsfelden,34
2019-07-09,5112,Lavertezzo,103
2019-07-09,3834,Roveredo (GR),167
2019-07-09,5310,Cevio,44
2019-07-09,1202,Andermatt,40
2019-07-09,2,Affoltern am Albis,27
2019-07-09,2546,Grenchen,25
2019-07-09,2402,Härkingen,26
2019-07-09,5198,Melide,1546
2019-07-09,5249,Castel San Pietro,364
2019-07-09,1103,Sursee,21
2019-07-09,5138,Cugnasco-Gerra,111
2019-07-09,5230,Vernate,69
2019-07-09,5048,Acquarossa,120
2019-07-09,1301,Einsiedeln,22
2019-07-09,3274,Sennwald,79
2019-07-09,3234,Diepoldsau,155
2019-07-09,1125,Dagmersellen,63
2019-07-09,5121,Orselina,29
2019-07-09,5050,Serravalle,113
2019-07-09,5097,Brissago,131
2019-07-09,1701,Baar,49
2019-07-09,1707,Risch,93
2019-07-09,5118,Minusio,385
2019-07-09,1058,Horw,43
2019-07-09,5148,Bedano,2000
2019-07-09,5207,Novaggio,109
2019-07-09,3832,Grono,123
2019-07-09,1209,Gurtnellen,38
2019-07-09,5143,Aranno,156
2019-07-09,5212,Ponte Capriasca,511
2019-07-09,3251,Altstätten,28
2019-07-09,3238,Widnau,67
2019-07-09,784,Innertkirchen,40
2019-07-09,230,Winterthur,56
2019-07-09,5222,Sessa,114
2019-07-09,5202,Monteggio,1027
2019-07-09,3668,Thusis,35
2019-07-09,66,Opfikon,27
2019-07-09,198,Uster,21
2019-07-09,1061,Luzern,459
2019-07-09,2578,Gunzgen,34
2019-07-09,2770,Muttenz,317
2019-07-09,5254,Mendrisio,5705
2019-07-09,1213,Schattdorf,624
2019-07-09,5216,Pura,524
2019-07-09,5197,Melano,575
2019-07-09,3953,Maienfeld,53
2019-07-09,1364,Ingenbohl,21
2019-07-09,1102,Sempach,30
2019-07-09,1208,Göschenen,72
2019-07-09,1509,Stans,36
2019-07-09,5003,Cadenazzo,1269
2019-07-09,3640,Sils im Domleschg,32
2019-07-09,295,Horgen,23
2019-07-09,5250,Chiasso,9395
2019-07-09,5125,Ronco sopra Ascona,67
2019-07-09,5171,Caslano,3131
2019-07-09,5079,Quinto,134
2019-07-09,2831,Pratteln,54
2019-07-09,1711,Zug,105
2019-07-09,2920,Thayngen,124
2019-07-09,3722,Domat/Ems,37
2019-07-09,3823,Soazza,25
2019-07-09,5154,Bissone,593
2019-07-09,5203,Morcote,597
2019-07-09,5001,Arbedo-Castione,644
2019-07-09,2701,Basel,1298
2019-07-09,5186,Grancia,1358
2019-07-09,1220,Wassen,53
2019-07-09,5208,Origlio,624
2019-07-09,1702,Cham,24
2019-07-09,2579,Hägendorf,22
2019-07-09,5226,Capriasca,2291
2019-07-09,2939,Schaffhausen,33
2019-07-09,1372,Schwyz,35
2019-07-09,3256,Rüthi (SG),85
2019-07-09,4671,Kreuzlingen,24
2019-07-09,581,Interlaken,68
2019-07-09,5115,Losone,255
2019-07-09,351,Bern,66
2019-07-09,3561,Poschiavo,29
2019-07-09,5010,Lumino,163
2019-07-09,3694,Splügen,35
2019-07-09,5072,Faido,334
2019-07-09,5144,Arogno,563
2019-07-09,5194,Manno,408
2019-07-09,5287,Riviera,258
2019-07-09,5187,Gravesano,943
2019-07-09,5009,Isone,87
2019-07-09,3291,Bad Ragaz,28
2019-07-09,5268,Vacallo,5536
2019-07-09,5078,Prato (Leventina),37
2019-07-09,5398,Gambarogno,913
2019-07-09,3203,St. Gallen,43
2019-07-09,3822,Mesocco,237
2019-07-09,5251,Coldrerio,1396
2019-07-09,5200,Miglieglia,25
2019-07-09,5324,Avegno Gordevio,53
2019-07-09,1093,Neuenkirch,99
2019-07-09,3701,Andeer,59
2019-07-09,5151,Bioggio,1035
2019-07-09,5061,Airolo,284
2019-07-09,5236,Collina d'Oro,996
2019-07-09,5219,Rovio,62
2019-07-09,62,Kloten,146
2019-07-09,3901,Chur,85
2019-07-09,1331,Küssnacht (SZ),30
2019-07-09,5073,Giornico,143
2019-07-09,1069,Weggis,23
2019-07-09,-1,Other,3773
2019-07-10,1322,Freienbach,35
2019-07-10,1501,Beckenried,33
2019-07-10,1024,Emmen,31
2019-07-10,5136,Onsernone,26
2019-07-10,5260,Novazzano,917
2019-07-10,5131,Tenero-Contra,263
2019-07-10,5141,Agno,2528
2019-07-10,5242,Balerna,1855
2019-07-10,1401,Alpnach,63
2019-07-10,5237,Alto Malcantone,447
2019-07-10,10,Obfelden,26
2019-07-10,5120,Muralto,275
2019-07-10,5257,Morbio Inferiore,1052
2019-07-10,5161,Cademario,116
2019-07-10,5178,Croglio,714
2019-07-10,5192,Lugano,3727
2019-07-10,3276,Wartau,81
2019-07-10,3236,St. Margrethen,80
2019-07-10,5227,Torricella-Taverne,1437
2019-07-10,5195,Maroggia,220
2019-07-10,3947,Zizers,31
2019-07-10,1366,Morschach,35
2019-07-10,5269,Breggia,477
2019-07-10,1709,Unterägeri,32
2019-07-10,3275,Sevelen,81
2019-07-10,3821,Lostallo,43
2019-07-10,5064,Bodio,80
2019-07-10,1511,Wolfenschiessen,33
2019-07-10,5160,Brusino Arsizio,265
2019-07-10,5108,Gordola,242
2019-07-10,1059,Kriens,62
2019-07-10,3638,Scharans,45
2019-07-10,5199,Mezzovico-Vira,1104
2019-07-10,5193,Magliaso,1179
2019-07-10,5397,Centovalli,32
2019-07-10,5323,Lavizzara,28
2019-07-10,3835,San Vittore,124
2019-07-10,5076,Personico,31
2019-07-10,1362,Arth,78
2019-07-10,5091,Ascona,447
2019-07-10,3231,Au (SG),86
2019-07-10,5077,Pollegio,119
2019-07-10,261,Zürich,1311
2019-07-10,4258,Rheinfelden,93
2019-07-10,1373,Steinen,30
2019-07-10,1040,Rothenburg,60
2019-07-10,121,Wetzikon (ZH),23
2019-07-10,5135,Vogorno,29
2019-07-10,3712,Zillis-Reischen,21
2019-07-10,4040,Spreitenbach,26
2019-07-10,3955,Landquart,32
2019-07-10,243,Dietikon,29
2019-07-10,1405,Lungern,22
2019-07-10,1201,Altdorf (UR),46
2019-07-10,2884,Diegten,59
2019-07-10,1206,Erstfeld,333
2019-07-10,5017,Sant'Antonino,1185
2019-07-10,5281,Biasca,499
2019-07-10,5206,Neggio,121
2019-07-10,5049,Blenio,186
2019-07-10,5002,Bellinzona,6233
2019-07-10,5266,Stabio,2474
2019-07-10,1502,Buochs,25
2019-07-10,5396,Terre di Pedemonte,69
2019-07-10,4021,Baden,34
2019-07-10,3271,Buchs (SG),83
2019-07-10,5113,Locarno,1356
2019-07-10,1210,Hospental,35
2019-07-10,1402,Engelberg,202
2019-07-10,5189,Lamone,1790
2019-07-10,3831,Cama,38
2019-07-10,3254,Oberriet (SG),95
2019-07-10,5238,Monteceneri,2632
2019-07-10,5233,Vico Morcote,220
2019-07-10,5181,Curio,235
2019-07-10,5263,Riva San Vitale,651
2019-07-10,5213,Ponte Tresa,1138
2019-07-10,1207,Flüelen,68
2019-07-10,5063,Bedretto,71
2019-07-10,5317,Maggia,71
2019-07-10,5149,Bedigliora,314
2019-07-10,2581,Olten,29
2019-07-10,5112,Lavertezzo,105
2019-07-10,3834,Roveredo (GR),188
2019-07-10,5310,Cevio,25
2019-07-10,1202,Andermatt,26
2019-07-10,1054,Ebikon,30
2019-07-10,2402,Härkingen,25
2019-07-10,5198,Melide,1591
2019-07-10,5249,Castel San Pietro,408
2019-07-10,1510,Stansstad,22
2019-07-10,1103,Sursee,22
2019-07-10,5138,Cugnasco-Gerra,126
2019-07-10,5230,Vernate,69
2019-07-10,5048,Acquarossa,120
2019-07-10,3274,Sennwald,78
2019-07-10,584,Lauterbrunnen,50
2019-07-10,191,Dübendorf,21
2019-07-10,3234,Diepoldsau,178
2019-07-10,1125,Dagmersellen,34
2019-07-10,5121,Orselina,43
2019-07-10,5050,Serravalle,104
2019-07-10,5097,Brissago,137
2019-07-10,1701,Baar,25
2019-07-10,1707,Risch,69
2019-07-10,5118,Minusio,430
2019-07-10,1058,Horw,50
2019-07-10,3340,Rapperswil-Jona,33
2019-07-10,5148,Bedano,1964
2019-07-10,5207,Novaggio,119
2019-07-10,3832,Grono,99
2019-07-10,1209,Gurtnellen,29
2019-07-10,5071,Dalpe,30
2019-07-10,5143,Aranno,196
2019-07-10,5212,Ponte Capriasca,426
2019-07-10,3251,Altstätten,34
2019-07-10,3238,Widnau,53
2019-07-10,784,Innertkirchen,39
2019-07-10,230,Winterthur,52
2019-07-10,5222,Sessa,136
2019-07-10,5202,Monteggio,1200
2019-07-10,3668,Thusis,24
2019-07-10,66,Opfikon,34
2019-07-10,1061,Luzern,555
2019-07-10,2578,Gunzgen,56
2019-07-10,2770,Muttenz,342
2019-07-10,5254,Mendrisio,5402
2019-07-10,1213,Schattdorf,737
2019-07-10,5216,Pura,530
2019-07-10,5197,Melano,608
2019-07-10,3953,Maienfeld,38
2019-07-10,1364,Ingenbohl,44
2019-07-10,1102,Sempach,35
2019-07-10,1208,Göschenen,53
2019-07-10,3293,Mels,31
2019-07-10,1509,Stans,37
2019-07-10,6076,Obergoms,27
2019-07-10,5003,Cadenazzo,1137
2019-07-10,295,Horgen,28
2019-07-10,5250,Chiasso,9707
2019-07-10,5125,Ronco sopra Ascona,83
2019-07-10,5171,Caslano,3059
2019-07-10,5079,Quinto,192
2019-07-10,2831,Pratteln,54
2019-07-10,1711,Zug,73
2019-07-10,3691,Hinterrhein,25
2019-07-10,2920,Thayngen,95
2019-07-10,3722,Domat/Ems,22
2019-07-10,3823,Soazza,26
2019-07-10,5154,Bissone,636
2019-07-10,5203,Morcote,607
2019-07-10,576,Grindelwald,33
2019-07-10,5001,Arbedo-Castione,657
2019-07-10,2701,Basel,1305
2019-07-10,5186,Grancia,1150
2019-07-10,1220,Wassen,66
2019-07-10,5208,Origlio,651
2019-07-10,1702,Cham,24
2019-07-10,1052,Buchrain,24
2019-07-10,2579,Hägendorf,27
2019-07-10,5226,Capriasca,2226
2019-07-10,2939,Schaffhausen,27
2019-07-10,1372,Schwyz,39
2019-07-10,3256,Rüthi (SG),90
2019-07-10,581,Interlaken,63
2019-07-10,5115,Losone,266
2019-07-10,351,Bern,54
2019-07-10,5010,Lumino,113
2019-07-10,3694,Splügen,39
2019-07-10,5072,Faido,378
2019-07-10,5144,Arogno,601
2019-07-10,5194,Manno,355
2019-07-10,5287,Riviera,259
2019-07-10,5187,Gravesano,821
2019-07-10,5009,Isone,75
2019-07-10,5129,Sonogno,21
2019-07-10,3291,Bad Ragaz,24
2019-07-10,5268,Vacallo,6290
2019-07-10,5078,Prato (Leventina),47
2019-07-10,5398,Gambarogno,906
2019-07-10,3203,St. Gallen,30
2019-07-10,3822,Mesocco,301
2019-07-10,5251,Coldrerio,1478
2019-07-10,3633,Fürstenau,21
2019-07-10,5200,Miglieglia,50
2019-07-10,3673,Domleschg,24
2019-07-10,5324,Avegno Gordevio,61
2019-07-10,1093,Neuenkirch,128
2019-07-10,3701,Andeer,39
2019-07-10,5151,Bioggio,1045
2019-07-10,5061,Airolo,464
2019-07-10,5236,Collina d'Oro,1014
2019-07-10,5219,Rovio,100
2019-07-10,62,Kloten,134
2019-07-10,1505,Ennetbürgen,23
2019-07-10,3901,Chur,103
2019-07-10,1331,Küssnacht (SZ),26
2019-07-10,5073,Giornico,111
2019-07-10,1069,Weggis,24
2019-07-10,-1,Other,3649
2019-07-11,69,Wallisellen,23
2019-07-11,1501,Beckenried,39
2019-07-11,1024,Emmen,37
2019-07-11,5260,Novazzano,953
2019-07-11,5131,Tenero-Contra,231
2019-07-11,5141,Agno,2613
2019-07-11,5242,Balerna,1765
2019-07-11,1401,Alpnach,60
2019-07-11,5237,Alto Malcantone,445
2019-07-11,5120,Muralto,321
2019-07-11,5257,Morbio Inferiore,1237
2019-07-11,5161,Cademario,94
2019-07-11,5178,Croglio,670
2019-07-11,1507,Hergiswil (NW),36
2019-07-11,5192,Lugano,3600
2019-07-11,3276,Wartau,93
2019-07-11,3236,St. Margrethen,65
2019-07-11,5227,Torricella-Taverne,1285
2019-07-11,5195,Maroggia,226
2019-07-11,3947,Zizers,41
2019-07-11,5269,Breggia,492
2019-07-11,3275,Sevelen,136
2019-07-11,3821,Lostallo,57
2019-07-11,5064,Bodio,90
2019-07-11,5160,Brusino Arsizio,292
2019-07-11,5108,Gordola,180
2019-07-11,1059,Kriens,56
2019-07-11,3638,Scharans,42
2019-07-11,5199,Mezzovico-Vira,1002
2019-07-11,5193,Magliaso,1180
2019-07-11,5397,Centovalli,36
2019-07-11,3835,San Vittore,113
2019-07-11,5076,Personico,28
2019-07-11,1362,Arth,89
2019-07-11,5091,Ascona,511
2019-07-11,3231,Au (SG),69
2019-07-11,5077,Pollegio,93
2019-07-11,261,Zürich,1004
2019-07-11,4258,Rheinfelden,109
2019-07-11,1040,Rothenburg,92
2019-07-11,4040,Spreitenbach,44
2019-07-11,3955,Landquart,22
2019-07-11,243,Dietikon,41
2019-07-11,1201,Altdorf (UR),64
2019-07-11,2884,Diegten,85
2019-07-11,1206,Erstfeld,305
2019-07-11,5017,Sant'Antonino,1325
2019-07-11,5281,Biasca,478
2019-07-11,5206,Neggio,152
2019-07-11,5049,Blenio,112
2019-07-11,5002,Bellinzona,5951
2019-07-11,1217,Sisikon,30
2019-07-11,5266,Stabio,2446
2019-07-11,1502,Buochs,24
2019-07-11,4252,Kaiseraugst,28
2019-07-11,5396,Terre di Pedemonte,56
2019-07-11,4021,Baden,32
2019-07-11,3271,Buchs (SG),98
2019-07-11,5113,Locarno,1269
2019-07-11,1402,Engelberg,201
2019-07-11,5189,Lamone,1731
2019-07-11,1089,Knutwil,31
2019-07-11,3831,Cama,29
2019-07-11,3254,Oberriet (SG),101
2019-07-11,5238,Monteceneri,2348
2019-07-11,141,Thalwil,21
2019-07-11,5233,Vico Morcote,203
2019-07-11,5181,Curio,191
2019-07-11,5263,Riva San Vitale,663
2019-07-11,5213,Ponte Tresa,1138
2019-07-11,1207,Flüelen,74
2019-07-11,5063,Bedretto,34
2019-07-11,5317,Maggia,53
2019-07-11,5149,Bedigliora,277
2019-07-11,3787,St. Moritz,25
2019-07-11,2581,Olten,25
2019-07-11,2766,Birsfelden,27
2019-07-11,5112,Lavertezzo,87
2019-07-11,3834,Roveredo (GR),164
2019-07-11,5310,Cevio,34
2019-07-11,1202,Andermatt,25
2019-07-11,1054,Ebikon,28
2019-07-11,2402,Härkingen,33
2019-07-11,5198,Melide,1378
2019-07-11,5249,Castel San Pietro,408
2019-07-11,5138,Cugnasco-Gerra,112
2019-07-11,5230,Vernate,72
2019-07-11,5048,Acquarossa,121
2019-07-11,3274,Sennwald,100
2019-07-11,3234,Diepoldsau,212
2019-07-11,1125,Dagmersellen,43
2019-07-11,5121,Orselina,27
2019-07-11,5050,Serravalle,76
2019-07-11,5097,Brissago,117
2019-07-11,1701,Baar,34
2019-07-11,1707,Risch,99
2019-07-11,5118,Minusio,368
2019-07-11,1058,Horw,44
2019-07-11,3340,Rapperswil-Jona,22
2019-07-11,5148,Bedano,1845
2019-07-11,5207,Novaggio,87
2019-07-11,3832,Grono,89
2019-07-11,1209,Gurtnellen,66
2019-07-11,5143,Aranno,160
